# ['MStar', 'MRate', 'Rdisc', 'Arho0', 'cavity_ang', 'incl']
17.47620131 0.00116389 553.33233381 1.95787304 30.03652646 28.93977790
17.37113954 0.00114391 553.26149621 1.97946478 30.55202344 28.99471151
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.39146264 0.00115448 553.17437803 1.94855525 30.03664308 29.00548065
17.41403113 0.00115792 553.35557661 1.94436880 29.89625719 28.97715930
17.41430054 0.00115774 553.43498672 1.94552404 29.94308636 28.97566992
17.41430054 0.00115774 553.43498672 1.94552404 29.94308636 28.97566992
17.41430054 0.00115774 553.43498672 1.94552404 29.94308636 28.97566992
17.45923670 0.00116679 553.41851173 1.93522344 29.76442540 28.94977582
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.45811856 0.00116666 552.81653654 1.92974031 29.46199094 28.95723095
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594498 0.00116495 552.81503894 1.93144794 29.50400851 28.96919311
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.44594539 0.00116495 552.81179007 1.93140353 29.50223413 28.96922342
17.47097764 0.00116841 552.81434088 1.92896937 29.41475504 28.94096583
17.47097764 0.00116841 552.81434088 1.92896937 29.41475504 28.94096583
17.47093618 0.00116840 552.81338318 1.92897748 29.41505315 28.94097432
17.47093618 0.00116840 552.81338318 1.92897748 29.41505315 28.94097432
17.47093618 0.00116840 552.81338318 1.92897748 29.41505315 28.94097432
17.47093618 0.00116840 552.81338318 1.92897748 29.41505315 28.94097432
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.48380331 0.00118044 552.85095774 1.89834353 28.61520809 29.16855096
17.41375146 0.00119598 553.59459806 1.83691132 28.06615028 29.03860227
17.41579160 0.00119526 553.60143220 1.83818992 28.07017889 29.04034273
17.41579160 0.00119526 553.60143220 1.83818992 28.07017889 29.04034273
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41472214 0.00119643 553.81308699 1.83627991 28.10793475 29.04101984
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.41110074 0.00120013 553.72530237 1.82809719 28.05324029 29.03693835
17.40964208 0.00120038 553.71570169 1.82677825 28.02730602 29.03235859
17.40359466 0.00120234 554.17687966 1.82453522 28.11037966 29.03984211
17.40359466 0.00120234 554.17687966 1.82453522 28.11037966 29.03984211
17.40359466 0.00120234 554.17687966 1.82453522 28.11037966 29.03984211
17.40359466 0.00120234 554.17687966 1.82453522 28.11037966 29.03984211
17.40359466 0.00120234 554.17687966 1.82453522 28.11037966 29.03984211
17.37103047 0.00121561 553.60592067 1.80230617 27.99429500 28.98822164
17.37103047 0.00121561 553.60592067 1.80230617 27.99429500 28.98822164
17.37103047 0.00121561 553.60592067 1.80230617 27.99429500 28.98822164
17.39113450 0.00122474 554.24604368 1.80863949 28.36808916 29.04675240
17.39113450 0.00122474 554.24604368 1.80863949 28.36808916 29.04675240
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.39049205 0.00122467 554.23229358 1.80870845 28.37225561 29.04715217
17.33029300 0.00121798 553.01460594 1.81262165 28.70795593 29.06345179
17.33029300 0.00121798 553.01460594 1.81262165 28.70795593 29.06345179
17.33029300 0.00121798 553.01460594 1.81262165 28.70795593 29.06345179
17.33029300 0.00121798 553.01460594 1.81262165 28.70795593 29.06345179
17.33411951 0.00121817 553.02655163 1.81025501 28.66262005 29.05506639
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36323912 0.00122037 553.01040216 1.81034555 28.81483076 29.02574012
17.36441563 0.00121904 552.98855102 1.80578132 28.56373884 29.02780578
17.36441563 0.00121904 552.98855102 1.80578132 28.56373884 29.02780578
17.36441563 0.00121904 552.98855102 1.80578132 28.56373884 29.02780578
17.36441563 0.00121904 552.98855102 1.80578132 28.56373884 29.02780578
17.36441563 0.00121904 552.98855102 1.80578132 28.56373884 29.02780578
17.34462972 0.00121394 552.99596279 1.82456208 29.23996643 28.92895398
17.34462972 0.00121394 552.99596279 1.82456208 29.23996643 28.92895398
17.34462972 0.00121394 552.99596279 1.82456208 29.23996643 28.92895398
17.34462972 0.00121394 552.99596279 1.82456208 29.23996643 28.92895398
17.34462972 0.00121394 552.99596279 1.82456208 29.23996643 28.92895398
17.35213913 0.00121501 553.02831945 1.81699222 29.05231763 28.92699039
17.35213913 0.00121501 553.02831945 1.81699222 29.05231763 28.92699039
