# ['MStar', 'MRate', 'Rdisc', 'Arho0', 'cavity_ang', 'incl']
22.89387205 0.00078588 489.12809284 4.25690614 54.65200063 27.30713468
22.89387205 0.00078588 489.12809284 4.25690614 54.65200063 27.30713468
22.89387205 0.00078588 489.12809284 4.25690614 54.65200063 27.30713468
22.89387205 0.00078588 489.12809284 4.25690614 54.65200063 27.30713468
22.89387205 0.00078588 489.12809284 4.25690614 54.65200063 27.30713468
23.07222477 0.00079304 490.38141384 4.19866277 52.47002083 27.29421396
23.64341003 0.00071888 518.74123862 4.22245575 43.60254803 27.04219673
23.64341003 0.00071888 518.74123862 4.22245575 43.60254803 27.04219673
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.61466201 0.00072393 517.84879403 4.21085794 43.85726756 27.09447651
23.39822229 0.00076432 511.84472868 4.10441041 44.00848090 26.80830828
23.37663841 0.00076770 513.96195225 4.06403320 41.92584190 26.82729400
23.37663841 0.00076770 513.96195225 4.06403320 41.92584190 26.82729400
23.37663841 0.00076770 513.96195225 4.06403320 41.92584190 26.82729400
23.37663841 0.00076770 513.96195225 4.06403320 41.92584190 26.82729400
23.83728006 0.00076937 517.92901817 3.95252125 32.83313977 27.35166856
21.65130550 0.00089024 521.98844437 3.39901941 35.76561804 27.74684704
21.65130550 0.00089024 521.98844437 3.39901941 35.76561804 27.74684704
21.65130550 0.00089024 521.98844437 3.39901941 35.76561804 27.74684704
21.63792494 0.00089146 522.13039557 3.39111049 35.60497391 27.76234892
20.36060961 0.00097154 521.89210383 2.93422692 34.64778248 28.09195155
20.36060961 0.00097154 521.89210383 2.93422692 34.64778248 28.09195155
20.56948196 0.00099866 529.76176183 2.85280709 31.98548828 28.33613838
20.56948196 0.00099866 529.76176183 2.85280709 31.98548828 28.33613838
20.56948196 0.00099866 529.76176183 2.85280709 31.98548828 28.33613838
20.56948196 0.00099866 529.76176183 2.85280709 31.98548828 28.33613838
20.56948196 0.00099866 529.76176183 2.85280709 31.98548828 28.33613838
20.56948196 0.00099866 529.76176183 2.85280709 31.98548828 28.33613838
20.53754439 0.00100704 530.82275613 2.80245561 30.77330564 28.45080688
20.53754439 0.00100704 530.82275613 2.80245561 30.77330564 28.45080688
20.53754439 0.00100704 530.82275613 2.80245561 30.77330564 28.45080688
19.94616228 0.00102569 550.85208011 2.47902821 23.16870497 29.67038904
19.94616228 0.00102569 550.85208011 2.47902821 23.16870497 29.67038904
19.94616228 0.00102569 550.85208011 2.47902821 23.16870497 29.67038904
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.79716273 0.00103343 547.98697733 2.44348528 24.27418722 29.36853722
19.93192731 0.00107051 547.34756487 2.38239514 23.41010457 28.93602992
19.93192731 0.00107051 547.34756487 2.38239514 23.41010457 28.93602992
19.93192731 0.00107051 547.34756487 2.38239514 23.41010457 28.93602992
19.93192731 0.00107051 547.34756487 2.38239514 23.41010457 28.93602992
19.93192731 0.00107051 547.34756487 2.38239514 23.41010457 28.93602992
19.32369081 0.00108995 546.10698236 2.24051969 26.21683177 28.31179269
