# ['MStar', 'MRate']
19.94151768 0.00057278
19.92956453 0.00056632
19.92956453 0.00056632
20.29359066 0.00049304
20.26830213 0.00048966
20.28480405 0.00046239
20.28480405 0.00046239
20.28480405 0.00046239
20.49175061 0.00042133
20.85363697 0.00039003
20.02374967 0.00057999
20.02374967 0.00057999
20.02374967 0.00057999
20.06754867 0.00055326
20.06754867 0.00055326
20.06754867 0.00055326
20.06754867 0.00055326
19.96561163 0.00052573
19.96561163 0.00052573
19.96561163 0.00052573
19.92848208 0.00049648
19.92848208 0.00049648
19.92848208 0.00049648
19.92848208 0.00049648
19.92848208 0.00049648
19.91861859 0.00048765
20.31886222 0.00044643
20.31886222 0.00044643
20.31886222 0.00044643
20.31886222 0.00044643
19.90253879 0.00045925
19.94331773 0.00045538
19.94331773 0.00045538
19.94194967 0.00044699
19.94194967 0.00044699
19.94194967 0.00044699
20.01126276 0.00042966
20.09194004 0.00042987
20.09452780 0.00042945
20.31498018 0.00041800
19.89670546 0.00052051
19.90081528 0.00049994
19.97694021 0.00048784
19.94384579 0.00042269
19.94384579 0.00042269
19.83148250 0.00031264
19.83148250 0.00031264
19.83148250 0.00031264
19.52037796 0.00014054
19.52037796 0.00014054
20.10532227 0.00060250
20.10532227 0.00060250
20.13840614 0.00057728
20.13840614 0.00057728
20.07404037 0.00055514
20.06100119 0.00053744
20.06100119 0.00053744
20.06100119 0.00053744
20.20721088 0.00052049
20.02354685 0.00048725
19.87333521 0.00049972
19.79947696 0.00048989
19.79947696 0.00048989
19.79947696 0.00048989
19.82366813 0.00048753
19.93192213 0.00047785
19.96685822 0.00046844
19.96685822 0.00046844
19.96685822 0.00046844
19.96685822 0.00046844
19.92632921 0.00048535
19.90649757 0.00047149
19.90035263 0.00046450
19.92193872 0.00044375
19.92193872 0.00044375
19.93236798 0.00043373
19.90746219 0.00042238
19.90252570 0.00041855
19.90252570 0.00041855
19.83015408 0.00040176
20.03326778 0.00050805
20.04197479 0.00050205
19.94789363 0.00048344
20.45581909 0.00041125
20.79860486 0.00037017
20.79860486 0.00037017
21.25483326 0.00029765
22.04880586 0.00017144
22.39079525 0.00010843
22.39079525 0.00010843
19.96100360 0.00050186
19.89983854 0.00046320
19.89983854 0.00046320
19.89983854 0.00046320
19.89983854 0.00046320
19.89983854 0.00046320
20.07501944 0.00043603
20.03728357 0.00037729
20.59216368 0.00032051
20.27168975 0.00026670
20.35501169 0.00047789
20.56093158 0.00047439
20.15537013 0.00045515
20.15537013 0.00045515
20.15537013 0.00045515
20.06668073 0.00044154
19.80790530 0.00042289
19.74694447 0.00038645
19.74694447 0.00038645
19.68031693 0.00035390
19.90200964 0.00051908
19.90200964 0.00051908
19.88045139 0.00048788
19.88567376 0.00047925
19.88567376 0.00047925
19.86156784 0.00046709
19.77122332 0.00044785
19.77122332 0.00044785
20.58541151 0.00034904
20.88868328 0.00026259
20.03107739 0.00045696
20.07850919 0.00043413
20.07850919 0.00043413
20.10643824 0.00035973
20.05621995 0.00033649
19.61178165 0.00025882
19.61178165 0.00025882
19.57215416 0.00024366
19.57215416 0.00024366
19.57215416 0.00024366
20.09174044 0.00046775
20.03944766 0.00046349
20.03944766 0.00046349
20.05970781 0.00046173
20.05970781 0.00046173
20.04185435 0.00045780
20.46987555 0.00042124
20.42089430 0.00041806
20.42089430 0.00041806
20.42089430 0.00041806
20.25752269 0.00054469
20.25752269 0.00054469
20.25752269 0.00054469
20.25752269 0.00054469
20.13726056 0.00052707
20.13194056 0.00052465
20.13194056 0.00052465
20.13194056 0.00052465
20.13194056 0.00052465
20.13194056 0.00052465
20.51216062 0.00048341
20.77191980 0.00043203
21.43870909 0.00031330
21.44466103 0.00030880
21.44466103 0.00030880
21.44466103 0.00030880
22.74088275 0.00022678
22.74088275 0.00022678
22.74088275 0.00022678
23.09905525 0.00018588
20.29867725 0.00048223
20.34689305 0.00047517
20.52954737 0.00047953
20.52954737 0.00047953
20.92442388 0.00048820
20.92442388 0.00048820
20.92442388 0.00048820
20.92442388 0.00048820
20.92442388 0.00048820
21.59593619 0.00048891
20.21201474 0.00044883
20.22097086 0.00044908
20.28532205 0.00044625
20.28532205 0.00044625
20.28532205 0.00044625
20.28532205 0.00044625
20.28532205 0.00044625
20.12850792 0.00042883
20.12850792 0.00042883
20.12850792 0.00042883
20.37400527 0.00049773
20.47738162 0.00045605
20.72618031 0.00040597
20.72618031 0.00040597
20.72618031 0.00040597
21.01880179 0.00037435
21.85459114 0.00035447
21.85459114 0.00035447
21.80865559 0.00031416
21.80865559 0.00031416
19.88366575 0.00045553
19.88366575 0.00045553
20.07237350 0.00043777
20.07237350 0.00043777
20.07237350 0.00043777
20.10303380 0.00042783
20.10303380 0.00042783
20.04155792 0.00042498
20.02070490 0.00042239
20.24269752 0.00038281
20.01400787 0.00050753
20.01400787 0.00050753
20.01400787 0.00050753
20.01400787 0.00050753
19.91472781 0.00049390
19.91472781 0.00049390
19.89409519 0.00048350
19.88286862 0.00045286
19.88286862 0.00045286
19.88286862 0.00045286
20.06974476 0.00052586
20.06974476 0.00052586
20.04516931 0.00052289
19.99906073 0.00050541
19.99906073 0.00050541
19.99906073 0.00050541
19.99906073 0.00050541
20.23223850 0.00048644
20.23223850 0.00048644
20.11671208 0.00046265
19.79808420 0.00049369
19.63243125 0.00043034
19.63243125 0.00043034
19.59555276 0.00042580
19.59555276 0.00042580
19.59555276 0.00042580
19.59555276 0.00042580
19.64449387 0.00041866
19.64449387 0.00041866
19.64449387 0.00041866
20.14391613 0.00048148
20.12976196 0.00047123
20.17011577 0.00045858
20.31223138 0.00045498
20.31223138 0.00045498
20.31223138 0.00045498
20.65822756 0.00043138
20.65822756 0.00043138
20.49539428 0.00042377
20.64579776 0.00041106
20.31965768 0.00043913
20.31965768 0.00043913
20.31965768 0.00043913
20.31965768 0.00043913
20.31965768 0.00043913
20.17908003 0.00042773
19.58165642 0.00037926
19.75295557 0.00038385
19.75295557 0.00038385
19.75295557 0.00038385
20.10105916 0.00055149
20.10105916 0.00055149
20.08209852 0.00054307
20.14840507 0.00051406
20.03814902 0.00050642
20.01917262 0.00049996
20.01917262 0.00049996
20.01917262 0.00049996
20.01917262 0.00049996
20.01870736 0.00049852
19.85696166 0.00045318
19.83514683 0.00042232
19.83514683 0.00042232
19.83514683 0.00042232
19.78064267 0.00041877
19.73953585 0.00040478
19.73953585 0.00040478
19.73953585 0.00040478
19.69009718 0.00038131
19.69009718 0.00038131
20.22802740 0.00042834
20.22802740 0.00042834
20.26712138 0.00041945
20.32490430 0.00039614
20.32490430 0.00039614
20.32490430 0.00039614
20.34409080 0.00039431
20.50861884 0.00039618
20.50861884 0.00039618
20.67688602 0.00035162
19.86930847 0.00051755
19.94504218 0.00051075
19.94504218 0.00051075
19.94504218 0.00051075
19.92452581 0.00049261
19.92452581 0.00049261
19.92452581 0.00049261
19.92452581 0.00049261
20.01620127 0.00049077
20.01470002 0.00048612
20.37917072 0.00047251
20.72176572 0.00036891
20.88708411 0.00034004
21.50659884 0.00026190
21.50659884 0.00026190
21.50659884 0.00026190
21.71351134 0.00023066
21.71351134 0.00023066
21.71351134 0.00023066
21.71351134 0.00023066
20.00206541 0.00050409
20.00206541 0.00050409
19.98450063 0.00050286
19.89395011 0.00046556
19.89395011 0.00046556
20.05522089 0.00044926
20.08472818 0.00040776
19.99378021 0.00039031
20.00031424 0.00035890
19.70090572 0.00027662
19.67863516 0.00043062
19.67863516 0.00043062
19.67863516 0.00043062
19.29131199 0.00040836
18.94568026 0.00037555
19.05766348 0.00037746
18.57326336 0.00033393
18.57326336 0.00033393
18.11237186 0.00028130
18.30888442 0.00027623
