# ['MStar', 'MRate']
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.66810238 0.00196453
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
19.95898930 0.00199431
