# ['MStar', 'MRate', 'Rdisc']
14.42281652 0.00146585 318.27127186
14.42281652 0.00146585 318.27127186
14.94625927 0.00132356 304.67253577
14.94625927 0.00132356 304.67253577
14.94625927 0.00132356 304.67253577
14.94625927 0.00132356 304.67253577
17.47820675 0.00109459 336.13829515
17.47820675 0.00109459 336.13829515
18.75330005 0.00097928 351.98450814
23.79760100 0.00113494 288.19097019
23.58019333 0.00104591 332.68500555
24.41869004 0.00105887 323.59627574
24.41869004 0.00105887 323.59627574
24.41869004 0.00105887 323.59627574
24.41869004 0.00105887 323.59627574
24.41869004 0.00105887 323.59627574
24.66146548 0.00104308 328.86627934
24.66146548 0.00104308 328.86627934
24.66146548 0.00104308 328.86627934
24.66146548 0.00104308 328.86627934
24.66146548 0.00104308 328.86627934
24.66146548 0.00104308 328.86627934
24.66146548 0.00104308 328.86627934
25.46782259 0.00099344 329.53126594
25.46782259 0.00099344 329.53126594
25.46782259 0.00099344 329.53126594
24.48334075 0.00092840 341.53886153
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.41969147 0.00087049 347.17121202
25.49929312 0.00087046 349.73148681
26.07684081 0.00095037 373.87268709
26.95053207 0.00092754 390.61812553
27.06208597 0.00087357 488.91068326
27.09892367 0.00085574 521.36917960
28.49502987 0.00088816 544.57870639
29.88395677 0.00084730 551.56580562
30.34396689 0.00085950 558.73095739
31.81379674 0.00084639 537.80401685
31.81379674 0.00084639 537.80401685
31.81379674 0.00084639 537.80401685
31.75548861 0.00084236 542.70334323
31.92365032 0.00083597 549.60563186
32.08651460 0.00083232 550.97671560
33.02648233 0.00082044 566.38860504
34.21405891 0.00084403 604.49487767
34.21405891 0.00084403 604.49487767
34.21405891 0.00084403 604.49487767
34.21369871 0.00083885 606.44002400
34.23769440 0.00083449 606.07238092
34.23769440 0.00083449 606.07238092
34.23769440 0.00083449 606.07238092
34.23769440 0.00083449 606.07238092
35.41577810 0.00083908 616.71717486
35.41577810 0.00083908 616.71717486
37.90371440 0.00075414 665.12865388
37.90371440 0.00075414 665.12865388
37.90371440 0.00075414 665.12865388
37.90371440 0.00075414 665.12865388
37.90371440 0.00075414 665.12865388
37.69967640 0.00077079 660.62537769
37.69967640 0.00077079 660.62537769
37.69967640 0.00077079 660.62537769
37.69967640 0.00077079 660.62537769
37.69967640 0.00077079 660.62537769
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.09844581 0.00079440 675.46191768
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.10024149 0.00079440 675.43524477
38.24692664 0.00079243 680.88626923
38.24692664 0.00079243 680.88626923
38.24692664 0.00079243 680.88626923
38.24692664 0.00079243 680.88626923
38.24692664 0.00079243 680.88626923
38.24692664 0.00079243 680.88626923
38.24692664 0.00079243 680.88626923
38.03261052 0.00079412 676.56327257
38.03261052 0.00079412 676.56327257
38.03261052 0.00079412 676.56327257
38.03261052 0.00079412 676.56327257
38.03261052 0.00079412 676.56327257
38.03184506 0.00079403 676.56342722
38.03184506 0.00079403 676.56342722
38.03184506 0.00079403 676.56342722
38.03184506 0.00079403 676.56342722
38.03184506 0.00079403 676.56342722
38.03184506 0.00079403 676.56342722
38.29840255 0.00080163 676.62302743
38.29840255 0.00080163 676.62302743
38.29840255 0.00080163 676.62302743
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.16109097 0.00080593 676.06576138
38.69658308 0.00080202 699.68726281
38.69658308 0.00080202 699.68726281
38.69658308 0.00080202 699.68726281
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.68369955 0.00080303 698.27955919
38.74478498 0.00080749 698.40264889
38.74478498 0.00080749 698.40264889
38.74478498 0.00080749 698.40264889
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.74963257 0.00080724 698.37492542
38.81243449 0.00080769 698.63160613
38.81243449 0.00080769 698.63160613
38.81243449 0.00080769 698.63160613
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
38.80494289 0.00080775 698.62301219
19.78147598 0.00198824 133.02799819
19.70965757 0.00199078 145.98047524
19.70965757 0.00199078 145.98047524
19.71367123 0.00199306 146.53522403
19.73736933 0.00199072 151.43752739
19.73736933 0.00199072 151.43752739
19.73736933 0.00199072 151.43752739
19.87382439 0.00199215 152.72318893
19.87382439 0.00199215 152.72318893
19.87382439 0.00199215 152.72318893
19.87382439 0.00199215 152.72318893
20.28004550 0.00198972 152.95447045
20.11748181 0.00199072 158.51012902
20.11748181 0.00199072 158.51012902
20.11748181 0.00199072 158.51012902
22.81244134 0.00159625 173.20263333
22.81244134 0.00159625 173.20263333
22.81244134 0.00159625 173.20263333
23.47429874 0.00159268 159.08220521
23.47429874 0.00159268 159.08220521
23.47429874 0.00159268 159.08220521
23.47429874 0.00159268 159.08220521
27.40601376 0.00137481 100.61901032
27.40601376 0.00137481 100.61901032
27.40601376 0.00137481 100.61901032
26.31392462 0.00118713 150.16517101
22.80300533 0.00123400 227.09363447
24.11826118 0.00121445 205.88582306
25.97310767 0.00113593 175.46534785
25.97310767 0.00113593 175.46534785
25.97310767 0.00113593 175.46534785
25.97310767 0.00113593 175.46534785
28.76884584 0.00107859 134.66194311
28.18639477 0.00094285 337.56407966
27.34522620 0.00085475 368.09900729
27.34522620 0.00085475 368.09900729
28.98932091 0.00066282 368.66313162
28.98932091 0.00066282 368.66313162
29.35770767 0.00064790 370.45948987
29.22860658 0.00065359 371.02607069
29.22860658 0.00065359 371.02607069
29.22860658 0.00065359 371.02607069
29.22860658 0.00065359 371.02607069
29.22860658 0.00065359 371.02607069
29.84759389 0.00060447 378.99588181
29.84759389 0.00060447 378.99588181
31.75860122 0.00054064 404.63958797
30.65644257 0.00059776 403.77197664
30.65644257 0.00059776 403.77197664
33.91327363 0.00062015 434.15275293
36.63799069 0.00054325 492.27119061
33.37901895 0.00057516 469.81330090
33.37901895 0.00057516 469.81330090
33.37901895 0.00057516 469.81330090
33.37901895 0.00057516 469.81330090
33.37901895 0.00057516 469.81330090
32.43990256 0.00058275 464.92397733
32.43990256 0.00058275 464.92397733
33.04344230 0.00059503 472.01293698
33.04344230 0.00059503 472.01293698
33.04344230 0.00059503 472.01293698
33.11361533 0.00059250 473.16204612
33.07376070 0.00067490 484.87649450
33.07376070 0.00067490 484.87649450
33.07376070 0.00067490 484.87649450
34.22174393 0.00069473 545.29334969
34.46980120 0.00069902 558.34827906
34.44428554 0.00067588 573.16794261
34.91639598 0.00071492 565.48993710
34.91639598 0.00071492 565.48993710
36.11214675 0.00066425 576.16017125
36.11214675 0.00066425 576.16017125
36.11214675 0.00066425 576.16017125
36.12678352 0.00067180 582.54095131
36.12678352 0.00067180 582.54095131
35.88795501 0.00074806 577.55051431
35.90319059 0.00074935 580.92800443
36.02441620 0.00074380 582.79507233
36.02441620 0.00074380 582.79507233
37.09966800 0.00077443 636.48211560
37.09966800 0.00077443 636.48211560
37.09966800 0.00077443 636.48211560
37.09966800 0.00077443 636.48211560
37.09966800 0.00077443 636.48211560
38.44244269 0.00081416 661.72682030
38.44244269 0.00081416 661.72682030
38.44244269 0.00081416 661.72682030
38.56972996 0.00081898 675.59077783
38.56972996 0.00081898 675.59077783
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.98210775 0.00082995 681.78099804
38.63469143 0.00082498 676.59675274
38.63469143 0.00082498 676.59675274
38.63469143 0.00082498 676.59675274
38.63469143 0.00082498 676.59675274
38.63469143 0.00082498 676.59675274
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
38.75763820 0.00081930 676.52473379
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
39.25052927 0.00082877 676.83591564
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.90586207 0.00081291 676.70131978
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.77873465 0.00080707 676.66103789
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.73928448 0.00080751 676.63348148
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.89578377 0.00080525 676.81235348
38.88361804 0.00080540 676.81184177
38.88361804 0.00080540 676.81184177
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.06898189 0.00196564 150.06335648
20.10754983 0.00196643 149.64015888
20.10754983 0.00196643 149.64015888
20.08529427 0.00196634 151.06446550
16.93477444 0.00167633 276.49197878
16.93477444 0.00167633 276.49197878
16.93477444 0.00167633 276.49197878
16.69274023 0.00165414 284.50462540
16.69274023 0.00165414 284.50462540
15.92643286 0.00163345 320.11250800
15.92643286 0.00163345 320.11250800
16.93360484 0.00162432 289.89567921
15.55850162 0.00163679 331.15105481
15.55850162 0.00163679 331.15105481
16.72987305 0.00170143 314.99458353
16.01995764 0.00162689 336.91371812
16.01995764 0.00162689 336.91371812
16.01995764 0.00162689 336.91371812
16.99712541 0.00144481 325.98514709
16.39999752 0.00116705 343.52066051
16.39999752 0.00116705 343.52066051
16.46650105 0.00116138 341.31466106
16.46650105 0.00116138 341.31466106
16.46650105 0.00116138 341.31466106
16.46650105 0.00116138 341.31466106
17.80874281 0.00122151 318.65966812
20.84927841 0.00153355 352.07539858
22.02725620 0.00176919 413.88697791
22.02725620 0.00176919 413.88697791
22.00448935 0.00176103 414.10335085
22.00448935 0.00176103 414.10335085
22.70024645 0.00143911 405.48252139
22.70024645 0.00143911 405.48252139
22.70024645 0.00143911 405.48252139
22.70024645 0.00143911 405.48252139
23.90918588 0.00145292 421.82549164
23.90918588 0.00145292 421.82549164
23.90918588 0.00145292 421.82549164
23.90918588 0.00145292 421.82549164
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.05126057 0.00144875 420.96771238
24.46374376 0.00143052 415.04014356
24.46374376 0.00143052 415.04014356
25.60706235 0.00118684 401.02717070
25.60706235 0.00118684 401.02717070
25.60706235 0.00118684 401.02717070
25.60836595 0.00118904 401.40186351
25.60836595 0.00118904 401.40186351
25.32890696 0.00114355 399.33194517
26.54295412 0.00110234 408.32249234
26.54295412 0.00110234 408.32249234
26.54295412 0.00110234 408.32249234
28.51334032 0.00098604 457.72318109
29.93376711 0.00104396 496.97254706
32.31317355 0.00098881 509.11259897
32.31317355 0.00098881 509.11259897
31.29988438 0.00094286 550.63587160
33.85386109 0.00100690 611.52517255
33.85386109 0.00100690 611.52517255
33.85386109 0.00100690 611.52517255
33.85621639 0.00100572 611.37969379
34.34549490 0.00097300 626.38173190
34.27979666 0.00094402 631.59362255
34.27979666 0.00094402 631.59362255
34.27979666 0.00094402 631.59362255
34.31020982 0.00094394 631.29757952
34.31020982 0.00094394 631.29757952
34.31020982 0.00094394 631.29757952
34.65802384 0.00094534 669.89255826
35.00796081 0.00090870 662.95605880
34.94677862 0.00090281 658.43779357
34.94677862 0.00090281 658.43779357
34.94677862 0.00090281 658.43779357
34.94677862 0.00090281 658.43779357
34.94677862 0.00090281 658.43779357
36.70063047 0.00086223 666.74146379
39.71912653 0.00089194 751.87847925
39.01990984 0.00087407 727.77326788
39.04930460 0.00084760 702.54986951
39.04668100 0.00084858 703.01137597
38.90476020 0.00083470 703.05819084
38.90476020 0.00083470 703.05819084
38.90476020 0.00083470 703.05819084
38.90476020 0.00083470 703.05819084
38.90476020 0.00083470 703.05819084
38.86314334 0.00082734 699.73831401
38.86314334 0.00082734 699.73831401
38.86314334 0.00082734 699.73831401
38.86314334 0.00082734 699.73831401
38.86314334 0.00082734 699.73831401
38.85881158 0.00082700 699.50181370
38.85881158 0.00082700 699.50181370
38.85881158 0.00082700 699.50181370
38.79421476 0.00082589 699.42317015
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.77762619 0.00082479 698.37774629
38.79004864 0.00082518 698.78824835
38.79004864 0.00082518 698.78824835
38.79004864 0.00082518 698.78824835
38.79004864 0.00082518 698.78824835
38.79004864 0.00082518 698.78824835
38.79004864 0.00082518 698.78824835
38.79004864 0.00082518 698.78824835
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.87960984 0.00081388 698.60378891
38.86229841 0.00081607 698.63944337
38.86229841 0.00081607 698.63944337
38.86229841 0.00081607 698.63944337
38.85147917 0.00081528 698.61764214
38.85147917 0.00081528 698.61764214
38.85147917 0.00081528 698.61764214
38.85736045 0.00081570 698.62949316
38.85736045 0.00081570 698.62949316
38.85736045 0.00081570 698.62949316
38.85736045 0.00081570 698.62949316
38.85736045 0.00081570 698.62949316
38.85736045 0.00081570 698.62949316
38.85736045 0.00081570 698.62949316
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.88614334 0.00082195 698.53207688
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.97622971 0.00082552 698.39442707
38.90581462 0.00082212 698.54826952
38.90581462 0.00082212 698.54826952
38.90581462 0.00082212 698.54826952
38.90581462 0.00082212 698.54826952
38.90581462 0.00082212 698.54826952
38.93812508 0.00082673 698.52432853
38.93812508 0.00082673 698.52432853
38.94095733 0.00082628 698.53131267
38.94095733 0.00082628 698.53131267
19.87294286 0.00199143 134.80334653
19.87294286 0.00199143 134.80334653
19.94429659 0.00198462 146.82908291
20.14538998 0.00198692 149.27464483
20.14538998 0.00198692 149.27464483
21.22652911 0.00192823 149.23906144
21.50740791 0.00191536 147.22089468
21.80480085 0.00191649 141.61997094
21.90916747 0.00191139 141.22469035
21.90916747 0.00191139 141.22469035
21.90916747 0.00191139 141.22469035
21.94755777 0.00190813 140.19945984
21.94755777 0.00190813 140.19945984
21.94755777 0.00190813 140.19945984
21.78301670 0.00191478 148.23198325
21.75123348 0.00191606 149.78356794
19.39289608 0.00179701 211.38842637
18.95080641 0.00160602 229.37628847
18.95080641 0.00160602 229.37628847
17.51755293 0.00148288 244.96282763
17.58396010 0.00135468 243.21271190
17.58396010 0.00135468 243.21271190
17.58396010 0.00135468 243.21271190
18.37596530 0.00122902 207.36338233
18.37596530 0.00122902 207.36338233
16.91585500 0.00127534 262.58571920
15.72491872 0.00111190 284.44341930
15.72491872 0.00111190 284.44341930
15.72491872 0.00111190 284.44341930
16.03440532 0.00088651 327.19913496
15.57293754 0.00078005 374.49490304
15.57293754 0.00078005 374.49490304
15.57293754 0.00078005 374.49490304
15.57293754 0.00078005 374.49490304
15.57293754 0.00078005 374.49490304
17.71686690 0.00075845 351.93961217
19.72369302 0.00068253 342.30337198
19.72369302 0.00068253 342.30337198
19.72369302 0.00068253 342.30337198
19.72369302 0.00068253 342.30337198
20.18376094 0.00081585 373.54630506
20.18376094 0.00081585 373.54630506
20.21109660 0.00081707 373.11959826
20.21109660 0.00081707 373.11959826
20.51403988 0.00084872 374.19817941
21.64058918 0.00104920 390.00148081
24.28079605 0.00113434 389.79873074
24.28079605 0.00113434 389.79873074
25.12695050 0.00106646 376.24042231
25.21895614 0.00103376 372.41481879
25.79399315 0.00082940 348.50472506
25.79399315 0.00082940 348.50472506
26.64754450 0.00078100 408.77796331
26.64754450 0.00078100 408.77796331
26.64608542 0.00078158 409.38122865
29.72201941 0.00078233 437.79835268
29.72201941 0.00078233 437.79835268
35.69186592 0.00084651 502.03551236
36.35988872 0.00085230 505.58881841
37.03672078 0.00080929 576.19657473
37.74683309 0.00079548 593.82864069
37.74683309 0.00079548 593.82864069
37.72504740 0.00079571 593.57167735
37.72504740 0.00079571 593.57167735
39.72009454 0.00073333 634.80399305
39.72009454 0.00073333 634.80399305
39.72009454 0.00073333 634.80399305
39.56386568 0.00073688 632.42217201
39.56386568 0.00073688 632.42217201
39.56386568 0.00073688 632.42217201
38.01590810 0.00076212 603.08992115
38.33253146 0.00073950 650.35294798
38.33253146 0.00073950 650.35294798
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.22851280 0.00074209 650.01284718
38.40868744 0.00075816 655.19523211
38.40868744 0.00075816 655.19523211
38.13598941 0.00076682 651.32243030
38.13598941 0.00076682 651.32243030
38.11079297 0.00076755 651.20606245
38.11079297 0.00076755 651.20606245
38.11079297 0.00076755 651.20606245
38.09627047 0.00076830 651.20864937
38.09627047 0.00076830 651.20864937
38.09627047 0.00076830 651.20864937
38.09627047 0.00076830 651.20864937
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.03582645 0.00077533 651.62899790
38.06198722 0.00078460 651.64001527
38.06198722 0.00078460 651.64001527
38.03868048 0.00078471 651.62473277
38.03830421 0.00078461 651.62436029
38.03830421 0.00078461 651.62436029
38.03830421 0.00078461 651.62436029
38.03830421 0.00078461 651.62436029
38.11534923 0.00079618 651.63422367
38.11534923 0.00079618 651.63422367
38.11534923 0.00079618 651.63422367
38.18937238 0.00081693 651.65391332
38.18937238 0.00081693 651.65391332
38.18937238 0.00081693 651.65391332
38.18937238 0.00081693 651.65391332
38.18825345 0.00081757 651.65003279
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.18860818 0.00081737 651.65126301
38.16275428 0.00081559 651.65626195
38.30100638 0.00081815 651.67758295
38.30100638 0.00081815 651.67758295
38.30100638 0.00081815 651.67758295
38.30100638 0.00081815 651.67758295
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.30432944 0.00081817 651.68053049
38.26930977 0.00081584 651.68396202
38.26930977 0.00081584 651.68396202
38.26930977 0.00081584 651.68396202
38.29637343 0.00081507 651.65943393
38.29637343 0.00081507 651.65943393
38.29637343 0.00081507 651.65943393
38.19944627 0.00081460 651.66299593
38.19944627 0.00081460 651.66299593
38.19944627 0.00081460 651.66299593
38.19944627 0.00081460 651.66299593
38.14888026 0.00080764 651.65252701
38.14888026 0.00080764 651.65252701
38.14888026 0.00080764 651.65252701
38.14888026 0.00080764 651.65252701
38.14501894 0.00080758 651.65403651
38.14501894 0.00080758 651.65403651
38.14501894 0.00080758 651.65403651
38.14501894 0.00080758 651.65403651
38.14501894 0.00080758 651.65403651
38.14501894 0.00080758 651.65403651
38.24430850 0.00081177 651.64332734
38.24430850 0.00081177 651.64332734
38.24430850 0.00081177 651.64332734
38.24430850 0.00081177 651.64332734
38.24430850 0.00081177 651.64332734
38.32917223 0.00081287 651.64014152
38.32917223 0.00081287 651.64014152
38.33437408 0.00081527 651.65068732
38.36926153 0.00081686 651.67310529
38.36926153 0.00081686 651.67310529
38.36926153 0.00081686 651.67310529
38.36926153 0.00081686 651.67310529
38.36926153 0.00081686 651.67310529
38.36926153 0.00081686 651.67310529
19.81424030 0.00197165 148.15652438
