# ['MStar', 'MRate']
30.94667078 0.00058023
30.94667078 0.00058023
30.94667078 0.00058023
32.26690799 0.00065619
32.28644885 0.00065495
32.28644885 0.00065495
32.28644885 0.00065495
35.56229105 0.00082173
35.56229105 0.00082173
35.56229105 0.00082173
35.52737720 0.00081008
35.52737720 0.00081008
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
38.66930530 0.00074660
20.65756379 0.00200430
20.65756379 0.00200430
20.69561902 0.00200171
20.69561902 0.00200171
20.69561902 0.00200171
20.95797111 0.00200457
20.95797111 0.00200457
20.95797111 0.00200457
20.96478486 0.00200499
20.96478486 0.00200499
21.04368827 0.00197677
21.04368827 0.00197677
21.04368827 0.00197677
21.04368827 0.00197677
21.04368827 0.00197677
21.04368827 0.00197677
21.04368827 0.00197677
23.62523658 0.00212382
23.62523658 0.00212382
23.62523658 0.00212382
23.62523658 0.00212382
23.62523658 0.00212382
24.32595604 0.00203300
22.36612607 0.00177225
22.67612009 0.00175016
22.41427535 0.00164540
18.16448314 0.00106820
18.16448314 0.00106820
18.16448314 0.00106820
18.16448314 0.00106820
18.11465634 0.00100601
18.11465634 0.00100601
17.38970547 0.00091496
17.38970547 0.00091496
23.26727203 0.00137856
23.26727203 0.00137856
23.26727203 0.00137856
23.26727203 0.00137856
23.11684236 0.00136474
22.49151211 0.00124028
22.49151211 0.00124028
22.32353808 0.00120941
22.24701685 0.00120243
22.00212458 0.00116030
21.93639952 0.00115193
21.75358467 0.00110305
27.76617469 0.00128446
27.76617469 0.00128446
32.01326797 0.00146404
32.01326797 0.00146404
32.01326797 0.00146404
31.34742576 0.00140212
30.88064439 0.00136934
30.88064439 0.00136934
27.04420420 0.00109987
27.95265561 0.00114287
27.18000719 0.00107555
27.18000719 0.00107555
27.18000719 0.00107555
26.93860682 0.00105961
26.93860682 0.00105961
27.35752300 0.00099840
27.35752300 0.00099840
28.21449864 0.00103699
28.13832962 0.00102708
28.13832962 0.00102708
28.13832962 0.00102708
28.13832962 0.00102708
28.13832962 0.00102708
28.13832962 0.00102708
28.29369587 0.00100489
28.29369587 0.00100489
27.84238462 0.00095276
28.34649468 0.00092823
28.34649468 0.00092823
28.67850692 0.00088380
28.67850692 0.00088380
29.83106933 0.00089691
29.61737553 0.00087277
29.61737553 0.00087277
29.50389414 0.00080735
29.50389414 0.00080735
29.56544567 0.00080924
29.56544567 0.00080924
29.56544567 0.00080924
31.82897176 0.00085878
31.82897176 0.00085878
31.62790935 0.00083439
31.76455422 0.00084276
31.76455422 0.00084276
31.76455422 0.00084276
31.76455422 0.00084276
34.04751637 0.00088805
34.04751637 0.00088805
34.04751637 0.00088805
34.04751637 0.00088805
34.61622679 0.00090228
34.61622679 0.00090228
35.09821910 0.00089928
35.09821910 0.00089928
20.17013445 0.00204321
20.17013445 0.00204321
20.17013445 0.00204321
20.17013445 0.00204321
20.14980200 0.00204047
20.14980200 0.00204047
20.14980200 0.00204047
20.14980200 0.00204047
20.23207911 0.00203346
20.23207911 0.00203346
20.49528764 0.00203834
20.49528764 0.00203834
20.49528764 0.00203834
20.49528764 0.00203834
20.70470330 0.00201483
20.70470330 0.00201483
20.70470330 0.00201483
20.70470330 0.00201483
21.05640925 0.00204342
21.16173079 0.00202108
21.16976721 0.00201938
21.16976721 0.00201938
21.16976721 0.00201938
21.16976721 0.00201938
20.51528121 0.00179387
20.49090615 0.00178547
20.49090615 0.00178547
18.55462406 0.00155515
18.55462406 0.00155515
18.55462406 0.00155515
20.28555296 0.00166128
20.28555296 0.00166128
20.28555296 0.00166128
23.21391045 0.00156651
21.15859461 0.00133658
20.58208136 0.00126844
21.50851981 0.00130463
21.91424918 0.00127761
21.77896806 0.00124177
18.42760084 0.00068607
18.42760084 0.00068607
18.80277323 0.00068389
18.80277323 0.00068389
18.80277323 0.00068389
18.71151027 0.00056892
18.71151027 0.00056892
19.01995470 0.00053155
19.01995470 0.00053155
19.07130122 0.00053084
19.07130122 0.00053084
19.07130122 0.00053084
20.80715114 0.00065337
20.80715114 0.00065337
21.89912844 0.00071724
21.88857896 0.00071044
22.36697125 0.00065618
22.36697125 0.00065618
26.41075745 0.00093522
26.78306496 0.00091469
26.07705157 0.00084592
25.33749849 0.00066250
25.33749849 0.00066250
25.33749849 0.00066250
25.33749849 0.00066250
25.33749849 0.00066250
25.33749849 0.00066250
26.31626151 0.00075630
27.56967413 0.00072554
27.41408812 0.00068981
28.58391800 0.00074261
28.58391800 0.00074261
28.94230780 0.00077393
28.94230780 0.00077393
28.94230780 0.00077393
29.14142520 0.00077372
29.14142520 0.00077372
28.49112648 0.00065978
28.49112648 0.00065978
28.59753601 0.00069011
30.45076157 0.00082372
30.45076157 0.00082372
30.45076157 0.00082372
30.72282212 0.00084336
30.72282212 0.00084336
31.92343608 0.00088290
